"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SPTY2D1",0.000837933265277744,0.25989195016452,0.342,0.303,1,"8","SPTY2D1"
"ATP6V1H1",0.00125386204065781,0.277987842227393,0.302,0.264,1,"8","ATP6V1H"
"SRSF31",0.00306807473472562,0.412177914963295,0.763,0.804,1,"8","SRSF3"
"CHORDC1",0.00421841724702518,0.292321856630014,0.256,0.221,1,"8","CHORDC1"
"RAB9A",0.00515460518181757,0.494844482383888,0.27,0.241,1,"8","RAB9A"
"REV3L1",0.00859178645332815,0.252587542833387,0.447,0.445,1,"8","REV3L"
"SELE",0,3.60226449994188,0.501,0.023,0,"9","SELE"
"DARC",0,3.34978500855162,0.71,0.019,0,"9","DARC"
"PLVAP",0,3.33348425978339,0.872,0.024,0,"9","PLVAP"
"EMCN",0,2.56958002153081,0.93,0.01,0,"9","EMCN"
"CALCRL",0,2.56952073057132,0.925,0.052,0,"9","CALCRL"
"BCAM",0,2.56626739696253,0.936,0.032,0,"9","BCAM"
"STC1",0,2.56450598167308,0.532,0.008,0,"9","STC1"
"AC011526.1",0,2.36170682193315,0.914,0.01,0,"9","AC011526.1"
"GIMAP7",0,2.34427274017243,0.811,0.038,0,"9","GIMAP7"
"ECSCR",0,2.3424793386896,0.914,0.01,0,"9","ECSCR"
"ELTD1",0,2.25330038076354,0.891,0.01,0,"9","ELTD1"
"RAMP3",0,2.25315575710324,0.855,0.093,0,"9","RAMP3"
"ESAM",0,2.22339463792003,0.869,0.037,0,"9","ESAM"
"CLEC14A",0,2.19471880561752,0.847,0.014,0,"9","CLEC14A"
"VWF",0,2.0205828127483,0.747,0.015,0,"9","VWF"
"ARHGAP29",0,1.86407417922509,0.827,0.136,0,"9","ARHGAP29"
"NPDC1",0,1.85121785415532,0.822,0.096,0,"9","NPDC1"
"SYNE2",0,1.82616923794736,0.847,0.15,0,"9","SYNE2"
"CD931",0,1.73596007496028,0.749,0.028,0,"9","CD93"
"TM4SF18",0,1.71937283349735,0.719,0.004,0,"9","TM4SF18"
"GIMAP5",0,1.64292372621829,0.663,0.027,0,"9","GIMAP5"
"ADAMTS9",0,1.63236288923337,0.574,0.039,0,"9","ADAMTS9"
"CD200",0,1.62853848413591,0.643,0.014,0,"9","CD200"
"SLCO2A1",0,1.60659754722797,0.677,0.006,0,"9","SLCO2A1"
"PODXL",0,1.59695386969672,0.735,0.048,0,"9","PODXL"
"TSPAN7",0,1.5178292906399,0.755,0.05,0,"9","TSPAN7"
"CLDN5",0,1.50864811609493,0.443,0.02,0,"9","CLDN5"
"IGF2",0,1.49896428213721,0.432,0.025,0,"9","IGF2"
"ITGA6",0,1.49793231408607,0.744,0.103,0,"9","ITGA6"
"CYYR1",0,1.46090078028343,0.696,0.005,0,"9","CYYR1"
"EGFL7",0,1.43931181126253,0.529,0.022,0,"9","EGFL7"
"PTPRB",0,1.34682295392361,0.657,0.006,0,"9","PTPRB"
"TIE1",0,1.32517885280764,0.702,0.006,0,"9","TIE1"
"MCTP12",0,1.30693643263731,0.641,0.045,0,"9","MCTP1"
"ERG",0,1.27729457285885,0.685,0.057,0,"9","ERG"
"F2RL3",0,1.18861596215957,0.379,0.003,0,"9","F2RL3"
"GIMAP6",0,1.16731731934552,0.63,0.019,0,"9","GIMAP6"
"GIMAP41",0,1.15972369572615,0.571,0.037,0,"9","GIMAP4"
"NUAK1",0,1.15967878014141,0.571,0.051,0,"9","NUAK1"
"SOX7",0,1.15411529652503,0.524,0.004,0,"9","SOX7"
"CDH5",0,1.15354800411934,0.602,0.006,0,"9","CDH5"
"EDN1",0,1.14746764848429,0.309,0.008,0,"9","EDN1"
"F2R",0,1.1447727437492,0.602,0.032,0,"9","F2R"
"EFNA1",0,1.13409651549895,0.585,0.046,0,"9","EFNA1"
"CXorf36",0,1.10749828836806,0.574,0.005,0,"9","CXorf36"
"PRKCH",0,1.09617407697556,0.641,0.037,0,"9","PRKCH"
"FLT1",0,1.08165701420352,0.54,0.01,0,"9","FLT1"
"TINAGL1",0,1.06064997283408,0.588,0.037,0,"9","TINAGL1"
"MCAM",0,1.04118040407061,0.602,0.046,0,"9","MCAM"
"MYCT1",0,1.01961066653052,0.571,0.002,0,"9","MYCT1"
"IL3RA",0,1.01941745989606,0.574,0.023,0,"9","IL3RA"
"CNKSR3",0,0.999602333606128,0.496,0.021,0,"9","CNKSR3"
"GIMAP1",0,0.999300842512686,0.515,0.026,0,"9","GIMAP1"
"MMRN2",0,0.963547671886824,0.454,0.008,0,"9","MMRN2"
"RHOJ",0,0.946751669024256,0.526,0.036,0,"9","RHOJ"
"ITGB4",0,0.945697788316885,0.465,0.008,0,"9","ITGB4"
"KDR",0,0.924997674764749,0.418,0.003,0,"9","KDR"
"KCNN3",0,0.918042293267696,0.474,0.021,0,"9","KCNN3"
"CCL14",0,0.906815541868096,0.404,0.002,0,"9","CCL14"
"GPR116",0,0.851929592272901,0.465,0.025,0,"9","GPR116"
"S1PR1",0,0.850803773990626,0.499,0.019,0,"9","S1PR1"
"SOX17",0,0.816478817419527,0.323,0.002,0,"9","SOX17"
"RAPGEF4",0,0.809904337736762,0.485,0.036,0,"9","RAPGEF4"
"RBP7",0,0.807683041655333,0.429,0.013,0,"9","RBP7"
"PCDH17",0,0.785655460681201,0.454,0.008,0,"9","PCDH17"
"MMRN1",0,0.768678432565667,0.279,0.001,0,"9","MMRN1"
"FAM84B",0,0.731364541727879,0.384,0.019,0,"9","FAM84B"
"TSPAN13",0,0.720220541229251,0.379,0.015,0,"9","TSPAN13"
"BCL6B",0,0.690154676802101,0.44,0.003,0,"9","BCL6B"
"LCN6.1",0,0.684106730046272,0.345,0.001,0,"9","LCN6.1"
"ADCY4",0,0.67497809122595,0.384,0.008,0,"9","ADCY4"
"ABI3",0,0.650435498609155,0.421,0.018,0,"9","ABI3"
"GPR56",0,0.64780612007798,0.415,0.016,0,"9","GPR56"
"ROBO4",0,0.642750514196217,0.376,0.01,0,"9","ROBO4"
"ITGA2",0,0.636358857633551,0.345,0.008,0,"9","ITGA2"
"ABCB1",0,0.632720772413105,0.396,0.004,0,"9","ABCB1"
"C19orf33",0,0.625457381394343,0.318,0.004,0,"9","C19orf33"
"DLL4",0,0.617807152172938,0.306,0.005,0,"9","DLL4"
"ADM5",0,0.584718768398438,0.306,0.011,0,"9","ADM5"
"SEMA6A",0,0.549691586141952,0.331,0.006,0,"9","SEMA6A"
"ARHGEF15",0,0.516850075654145,0.298,0.001,0,"9","ARHGEF15"
"RASIP1",0,0.506514474150378,0.323,0.003,0,"9","RASIP1"
"SOX18",0,0.506277397328954,0.29,0.001,0,"9","SOX18"
"FAM107A",0,0.503977450467795,0.256,0.004,0,"9","FAM107A"
"TEK",0,0.503039522788192,0.306,0.005,0,"9","TEK"
"AFAP1L1",0,0.481652597482454,0.287,0.004,0,"9","AFAP1L1"
"GIMAP8",0,0.478972823668964,0.32,0.011,0,"9","GIMAP8"
"SPNS2",0,0.464562434055158,0.301,0.003,0,"9","SPNS2"
"RUNDC3B",0,0.432619788498325,0.251,0.004,0,"9","RUNDC3B"
"SHANK3",0,0.37577394769431,0.256,0.002,0,"9","SHANK3"
"NES",5.81514486817328e-304,0.756170178995438,0.426,0.028,1.24542957641667e-299,"9","NES"
"RAMP2",8.89148194866835e-301,2.93640306422945,0.983,0.307,1.9042886889463e-296,"9","RAMP2"
"C10orf1281",4.62383249529377e-300,0.64220122983025,0.437,0.029,9.90286205517066e-296,"9","C10orf128"
"MGST21",4.95593947689912e-295,1.62299656433342,0.816,0.151,1.06141355776749e-290,"9","MGST2"
"ENTPD12",2.64646070151997e-293,1.11272322976974,0.624,0.069,5.66792488444532e-289,"9","ENTPD1"
"CNTNAP3B",1.77159757672553e-291,0.631845669753437,0.362,0.02,3.79423053007306e-287,"9","CNTNAP3B"
"JAM2",5.44345826340231e-287,1.33179856029482,0.694,0.1,1.16582545627287e-282,"9","JAM2"
"FAM167B",1.45492275965336e-284,0.394806890975439,0.253,0.008,3.1160080743496e-280,"9","FAM167B"
"A2M1",7.83819687432672e-282,2.33704618340746,0.908,0.207,1.67870662457455e-277,"9","A2M"
"SPRY1",1.21363179057925e-280,2.15144230861746,0.808,0.154,2.59923520588359e-276,"9","SPRY1"
"NOTCH4",9.32809756422612e-278,0.648310466755211,0.337,0.018,1.99779865533031e-273,"9","NOTCH4"
"MEOX1",6.21007018309364e-277,0.930058040645703,0.487,0.043,1.33001073111317e-272,"9","MEOX1"
"RALGAPA2",2.02039514815748e-273,0.585177953134445,0.396,0.027,4.32708028880887e-269,"9","RALGAPA2"
"MALL",1.06935037731091e-271,1.30750563059656,0.688,0.103,2.29022770308677e-267,"9","MALL"
"HOXB7",1.93130778656005e-271,0.504079619638037,0.329,0.017,4.13628188647566e-267,"9","HOXB7"
"KRT18",4.97983861573495e-270,0.811466040303366,0.432,0.033,1.06653203633195e-265,"9","KRT18"
"CD341",4.92301992428554e-269,1.24946903412235,0.727,0.113,1.05436317718423e-264,"9","CD34"
"PITPNC1",5.00151786698208e-257,0.482437226930786,0.32,0.017,1.07117508157155e-252,"9","PITPNC1"
"APLNR",3.75017573085423e-253,0.468306937486951,0.27,0.011,8.03175136277051e-249,"9","APLNR"
"FAM198B",6.5816186197859e-253,1.35499440351796,0.727,0.125,1.40958525979954e-248,"9","FAM198B"
"NRGN",8.23207985616784e-251,0.48749471609212,0.334,0.02,1.76306454279547e-246,"9","NRGN"
"PDE2A",9.64398898588541e-251,0.470016415919474,0.287,0.014,2.06545312110708e-246,"9","PDE2A"
"ITM2A2",2.77003997499653e-249,2.22800444778928,0.88,0.22,5.93259461445006e-245,"9","ITM2A"
"SLC9A3R2",9.12026402819192e-248,2.00490467380558,0.657,0.107,1.95328694691786e-243,"9","SLC9A3R2"
"MAGI1",1.90566787655618e-246,0.72296781314105,0.409,0.034,4.08136889122038e-242,"9","MAGI1"
"TM4SF11",7.19952102955372e-241,3.68133076398846,0.994,0.504,1.54192141889952e-236,"9","TM4SF1"
"APOLD1",2.15365685072639e-236,0.934656722550941,0.507,0.057,4.6124868772007e-232,"9","APOLD1"
"C4orf32",2.83586771714163e-233,0.905179276422111,0.529,0.064,6.07357788980223e-229,"9","C4orf32"
"CCDC3",3.30364847689503e-229,0.689525952460667,0.404,0.035,7.07542394296609e-225,"9","CCDC3"
"ARHGEF3",2.73083380270384e-228,0.671216638298307,0.448,0.044,5.84862675525081e-224,"9","ARHGEF3"
"SHROOM4",3.855251790103e-228,0.673468284966879,0.418,0.039,8.25679275886359e-224,"9","SHROOM4"
"GNG11",1.75002843255026e-225,2.87622721842142,0.992,0.64,3.74803589399289e-221,"9","GNG11"
"NEURL1B",5.40107912405558e-224,0.393770413610946,0.251,0.011,1.15674911599898e-219,"9","NEURL1B"
"RAPGEF3",4.87190954635225e-223,0.641190056544607,0.365,0.029,1.04341686754226e-218,"9","RAPGEF3"
"SMAD1",3.26310369446989e-213,0.690348378358677,0.387,0.035,6.98858918244615e-209,"9","SMAD1"
"FLI1",1.20800018386576e-212,0.792659510634507,0.515,0.065,2.58717399378531e-208,"9","FLI1"
"KCNK5",5.41236350261414e-212,0.416791866141194,0.298,0.019,1.15916589135487e-207,"9","KCNK5"
"PKP4",2.46977058732615e-208,0.718544991099111,0.415,0.043,5.2895076668764e-204,"9","PKP4"
"SMAGP",1.13779690641654e-203,0.744945568478546,0.46,0.054,2.43681963447229e-199,"9","SMAGP"
"TNFAIP8L1",6.65128029946713e-203,0.490507818763529,0.32,0.024,1.42450470173688e-198,"9","TNFAIP8L1"
"HLA-E",1.09485653121918e-202,1.90373040739654,1,0.917,2.34485423291213e-198,"9","HLA-E"
"EPAS1",6.9352246536767e-201,1.50947467312562,0.85,0.256,1.48531706407794e-196,"9","EPAS1"
"CLEC2B2",8.48954673171652e-195,1.49393209126444,0.705,0.149,1.81820622353173e-190,"9","CLEC2B"
"PDLIM12",1.03574457470233e-194,1.89492220763454,0.981,0.501,2.21825415563999e-190,"9","PDLIM1"
"MEF2C2",1.32015753392752e-194,1.40610540704776,0.805,0.203,2.82738139041256e-190,"9","MEF2C"
"FZD6",1.46196731710038e-192,0.521274681212437,0.357,0.033,3.13109540303388e-188,"9","FZD6"
"ETS22",4.77969412427959e-192,1.72881092608929,0.883,0.305,1.02366709059696e-187,"9","ETS2"
"IFI271",1.4849160658889e-191,2.53815108268839,0.981,0.604,3.18024473831426e-187,"9","IFI27"
"HLA-B2",5.3010520377557e-191,1.80709501733612,1,0.983,1.13532631492614e-186,"9","HLA-B"
"PLEKHG1",2.77992710503116e-190,0.425908251011542,0.309,0.024,5.95376988084523e-186,"9","PLEKHG1"
"DOCK9",1.92674480317997e-187,0.6862002229293,0.468,0.062,4.12650934497055e-183,"9","DOCK9"
"HHEX",3.36911296344412e-187,0.595544839018171,0.404,0.043,7.21562923380827e-183,"9","HHEX"
"LDB2",9.6114548814099e-182,0.779453362928781,0.46,0.061,2.05848529195156e-177,"9","LDB2"
"NOSTRIN",1.88878677908673e-181,0.572676567814869,0.304,0.025,4.04521464477005e-177,"9","NOSTRIN"
"GFOD1",2.61730372886533e-181,0.44818266484697,0.331,0.029,5.60547939611089e-177,"9","GFOD1"
"RND1",3.8283543505439e-181,1.43770736026149,0.565,0.102,8.19918651255988e-177,"9","RND1"
"MTUS1",2.17407497057782e-177,1.4283226546312,0.777,0.223,4.65621636448652e-173,"9","MTUS1"
"PREX2",5.19598056305513e-177,0.425876021506133,0.27,0.019,1.11282315718952e-172,"9","PREX2"
"DOCK6",7.91680429830798e-177,0.50206286145075,0.343,0.033,1.69554197656862e-172,"9","DOCK6"
"B2M2",1.71736461050631e-176,1.27932277836613,1,1,3.67807978632137e-172,"9","B2M"
"MECOM",1.19388035719919e-175,0.447664251474554,0.27,0.02,2.5569335610135e-171,"9","MECOM"
"COL15A12",5.86825646966042e-175,1.52637640757604,0.805,0.234,1.25680448810717e-170,"9","COL15A1"
"RNASE11",9.1211592230743e-173,0.328428397268347,0.891,0.246,1.95347867080582e-168,"9","RNASE1"
"MKL2",3.45866553818849e-172,0.668364349854835,0.384,0.044,7.40742398313829e-168,"9","MKL2"
"NEDD91",4.81983463745373e-171,1.20241213546752,0.635,0.138,1.03226398430346e-166,"9","NEDD9"
"CDC42EP32",1.02679740491042e-170,1.48270580550373,0.682,0.166,2.19909200209665e-166,"9","CDC42EP3"
"RASA4",2.36040369581792e-170,0.649964616963701,0.373,0.041,5.05527659533325e-166,"9","RASA4"
"MFNG",4.24179966542608e-170,0.487372336853413,0.309,0.027,9.08466234344304e-166,"9","MFNG"
"PTP4A3",5.58572563550428e-170,0.672149103862833,0.37,0.041,1.19629485935595e-165,"9","PTP4A3"
"FRY",4.44163064940276e-169,0.575389690928812,0.343,0.035,9.51264036182589e-165,"9","FRY"
"NOTCH1",2.42202130750178e-168,0.525140893368794,0.351,0.036,5.18724303427657e-164,"9","NOTCH1"
"EPHA4",5.87810983533164e-167,0.483213843485175,0.265,0.02,1.25891478343298e-162,"9","EPHA4"
"HSPA12B",8.27944238833791e-167,0.471553258733092,0.281,0.023,1.77320817631033e-162,"9","HSPA12B"
"EDNRB",6.25813893063092e-165,1.17330649529089,0.337,0.035,1.34030561477322e-160,"9","EDNRB"
"HLA-A1",1.33682596842677e-161,1.38668562130136,1,0.986,2.86308017657961e-157,"9","HLA-A"
"HLA-F",3.76650728632279e-160,1.23601261796313,0.777,0.237,8.06672865511751e-156,"9","HLA-F"
"CD79B",4.83726126857238e-160,0.568090170164664,0.331,0.034,1.03599624589015e-155,"9","CD79B"
"ANGPT2",2.60099235417222e-157,1.28594971303754,0.387,0.05,5.57054532493065e-153,"9","ANGPT2"
"SPRY4",2.76629391888336e-157,0.47193490424232,0.326,0.034,5.9245716860725e-153,"9","SPRY4"
"LPHN2",6.71117469373044e-156,0.362353813939671,0.273,0.023,1.43733228415625e-151,"9","LPHN2"
"IGFBP7",8.37025667376635e-156,2.23420365037083,0.989,0.648,1.79265787182054e-151,"9","IGFBP7"
"HYAL2",1.22529516092831e-155,1.62087457030007,0.688,0.19,2.62421464616016e-151,"9","HYAL2"
"SSFA2",7.36703853136232e-155,0.944755161146962,0.621,0.142,1.57779864226187e-150,"9","SSFA2"
"MYLK",9.60029523249721e-153,0.475866714668638,0.384,0.047,2.05609522994393e-148,"9","MYLK"
"SDPR",1.05751950157102e-152,0.898465336533049,0.404,0.055,2.26488951651464e-148,"9","SDPR"
"LPAR61",4.35673007461453e-152,0.705717498792472,0.474,0.073,9.33080880080194e-148,"9","LPAR6"
"LMO2",1.2980831942145e-149,0.575867211441439,0.337,0.038,2.78010477704919e-145,"9","LMO2"
"ACVRL1",8.59563516868068e-148,0.441955985705777,0.326,0.036,1.84092718407634e-143,"9","ACVRL1"
"LAMA5",1.34500981646495e-146,0.43162744508505,0.29,0.028,2.88060752392298e-142,"9","LAMA5"
"RPS28",1.49601580651252e-146,0.857696003279488,1,0.999,3.20401705280786e-142,"9","RPS28"
"ETS1",3.15670304989153e-146,1.14400207555134,0.68,0.188,6.76071092195268e-142,"9","ETS1"
"ELK3",2.267570539483e-145,1.36925469200481,0.841,0.363,4.85645582441074e-141,"9","ELK3"
"RASGRP31",6.17411888176004e-143,0.412103701431937,0.354,0.042,1.32231104090655e-138,"9","RASGRP3"
"HECW2",9.73987752425549e-143,0.550560137916922,0.318,0.036,2.0859895693698e-138,"9","HECW2"
"PLCB1",1.01661456374766e-142,0.493100945646771,0.32,0.036,2.17728341117836e-138,"9","PLCB1"
"PTMA",1.24543014025387e-142,0.971819066841261,1,0.999,2.66733773138172e-138,"9","PTMA"
"TMEM204",1.29527283764688e-142,0.845974036240322,0.448,0.074,2.77408583638833e-138,"9","TMEM204"
"HSPG21",1.30103733367007e-142,1.60702028960697,0.858,0.405,2.78643165752119e-138,"9","HSPG2"
"LMCD11",4.16561729050064e-142,1.27135902845106,0.73,0.223,8.92150255106523e-138,"9","LMCD1"
"OLFML2A",5.04930668194064e-142,0.5740547632354,0.37,0.049,1.08141001207123e-137,"9","OLFML2A"
"ABCG1",1.50645363000333e-139,0.362658797903646,0.256,0.023,3.22637173937813e-135,"9","ABCG1"
"LUZP1",1.82444672995928e-139,1.44783546617521,0.858,0.409,3.90741756155378e-135,"9","LUZP1"
"COL21A1",2.51602223690791e-139,0.450316150009256,0.287,0.029,5.38856482478568e-135,"9","COL21A1"
"DOCK4",6.37397612711473e-139,0.4395709533322,0.301,0.032,1.36511446714416e-134,"9","DOCK4"
"FAM60A",2.99877861934224e-138,0.560994614620393,0.435,0.069,6.42248416904527e-134,"9","FAM60A"
"FAM171A1",1.16205301496471e-137,0.370628548060768,0.284,0.029,2.48876894214991e-133,"9","FAM171A1"
"TMEM255B",6.62027459016045e-137,0.45019440249003,0.334,0.041,1.41786420897466e-132,"9","TMEM255B"
"GATA2",1.36635422328554e-135,0.702134205644332,0.365,0.049,2.92632084001065e-131,"9","GATA2"
"PRDM11",2.09843200279732e-134,0.81639935794024,0.401,0.06,4.49421182039103e-130,"9","PRDM1"
"HLA-C1",9.60985479405649e-134,1.25051624413208,1,0.976,2.05814260124308e-129,"9","HLA-C"
"KIAA0355",2.87532996368923e-133,0.860995896877512,0.577,0.136,6.15809418323322e-129,"9","KIAA0355"
"SSH1",5.79590970508129e-133,0.603640721060508,0.418,0.068,1.24130998153726e-128,"9","SSH1"
"GRB10",6.36737635165096e-133,0.688338690223768,0.451,0.081,1.36370099323309e-128,"9","GRB10"
"NUDT14",1.28876249118513e-132,0.554492510055825,0.404,0.062,2.7601426273712e-128,"9","NUDT14"
"ARHGAP31",5.87982539913321e-132,0.462119279036838,0.343,0.044,1.25928220573236e-127,"9","ARHGAP31"
"IPO11",4.53144634177581e-130,0.466387523625735,0.318,0.039,9.70499863018125e-126,"9","IPO11"
"SWAP702",9.50679450511703e-129,1.32380159594749,0.716,0.247,2.03607017916092e-124,"9","SWAP70"
"CRIP22",2.31440052523617e-128,1.40270130009304,0.978,0.755,4.95675160489831e-124,"9","CRIP2"
"TSC22D11",7.39912302803664e-128,2.25848970219342,0.891,0.534,1.58467017891461e-123,"9","TSC22D1"
"ADAM15",2.37159211295977e-127,1.2917208877494,0.76,0.298,5.07923882832595e-123,"9","ADAM15"
"BACE2",3.26641889519365e-127,0.607259087926003,0.437,0.077,6.99568934783624e-123,"9","BACE2"
"LAYN",5.73586681702947e-127,0.396921007287518,0.259,0.026,1.2284505962032e-122,"9","LAYN"
"POSTN",3.48201414404611e-126,0.837678695680417,0.376,0.057,7.45742969230356e-122,"9","POSTN"
"FKBP1A",7.43503125566728e-126,1.25958553788588,0.955,0.839,1.59236064402626e-121,"9","FKBP1A"
"RPS22",7.43812595080596e-126,1.0220853563428,1,0.998,1.59302343488411e-121,"9","RPS2"
"SPARCL11",1.44746367319561e-125,1.67530449976418,0.972,0.77,3.10003294888304e-121,"9","SPARCL1"
"VWA1",5.00811929800091e-125,0.644293391719842,0.39,0.064,1.07258891005285e-120,"9","VWA1"
"SNCG",2.71484424281456e-124,0.901906235479816,0.532,0.117,5.81438191483593e-120,"9","SNCG"
"TSHZ1",6.21299635377087e-124,0.658322345990775,0.423,0.075,1.33063742908711e-119,"9","TSHZ1"
"COL18A1",2.16574067286339e-123,1.03308782956729,0.749,0.254,4.63836679907153e-119,"9","COL18A1"
"TPM32",5.30835106775545e-123,1.18405408830236,0.958,0.728,1.13688954818118e-118,"9","TPM3"
"GMFG2",1.2246677066722e-122,0.733800192589425,0.635,0.146,2.62287082737984e-118,"9","GMFG"
"PLAT",1.69178315797639e-122,1.25066597067851,0.552,0.136,3.62329198943804e-118,"9","PLAT"
"RPS71",1.71505931577605e-122,0.740360068232781,0.997,0.996,3.67314253659757e-118,"9","RPS7"
"SNHG7",3.30794722990707e-122,1.28783045031419,0.794,0.352,7.08463058229198e-118,"9","SNHG7"
"PVRL21",4.1239485060861e-122,1.20810187577417,0.755,0.303,8.83226051548459e-118,"9","PVRL2"
"SLC2A31",1.03753240991723e-121,1.47284839083317,0.805,0.342,2.22208316231973e-117,"9","SLC2A3"
"ECE1",1.7954870095836e-121,0.995402216311865,0.724,0.246,3.84539452842519e-117,"9","ECE1"
"CPXM2",2.99749972390066e-121,0.507180458434722,0.323,0.043,6.41974515867804e-117,"9","CPXM2"
"PTPRK",1.9878241304989e-120,0.621606174733188,0.493,0.101,4.25732294028949e-116,"9","PTPRK"
"ARHGDIB2",2.45291492222429e-120,0.792413204649657,0.735,0.197,5.25340788892776e-116,"9","ARHGDIB"
"EFNB2",4.51089213549158e-119,0.61376293737706,0.373,0.06,9.66097768658232e-115,"9","EFNB2"
"SRP14",2.22491382842614e-117,1.11474809405887,0.992,0.982,4.76509794634026e-113,"9","SRP14"
"TMSB104",6.51441294276003e-117,1.15811111691146,1,0.984,1.39519181995092e-112,"9","TMSB10"
"KTN1",8.09569994604895e-117,1.28333142599171,0.93,0.725,1.7338560574453e-112,"9","KTN1"
"MGLL2",1.61589999397907e-116,1.22793394457894,0.763,0.285,3.46077301710498e-112,"9","MGLL"
"EHD4",2.59429975191559e-116,0.946519364747662,0.602,0.167,5.55621177867762e-112,"9","EHD4"
"CD742",2.70825321882036e-116,0.840405909270864,0.953,0.504,5.80026591874757e-112,"9","CD74"
"RPL36A2",3.16989858386365e-116,1.29881280656423,0.994,0.957,6.78897179706079e-112,"9","RPL36A"
"RPS61",9.41105828718146e-116,0.765117571960459,1,0.999,2.01556635336565e-111,"9","RPS6"
"CLIC2",1.34858087037709e-115,0.978921418298337,0.663,0.206,2.88825565008662e-111,"9","CLIC2"
"SLC44A2",1.5128758671623e-114,0.703254299976676,0.46,0.095,3.2401262447015e-110,"9","SLC44A2"
"MAP3K11",2.48372837304187e-114,0.613716990810822,0.437,0.083,5.31940105654378e-110,"9","MAP3K11"
"AKR1C32",3.35934522836834e-114,1.4739724558347,0.791,0.34,7.19470967559648e-110,"9","AKR1C3"
"SPTBN11",8.23279363550346e-113,1.3311159232996,0.85,0.473,1.76321741291578e-108,"9","SPTBN1"
"GBP4",2.4063025949974e-112,0.396273948731761,0.265,0.031,5.15357826770592e-108,"9","GBP4"
"THBD3",2.02310134402537e-110,1.30638286712564,0.774,0.303,4.33287614849913e-106,"9","THBD"
"MAST4",2.87683425421548e-110,0.744216225682286,0.429,0.086,6.1613159222533e-106,"9","MAST4"
"TSPAN14",1.97496205603969e-109,0.60473435769724,0.46,0.096,4.22977623542021e-105,"9","TSPAN14"
"ENG1",3.64012116513613e-109,1.38450706596564,0.877,0.548,7.79604749937206e-105,"9","ENG"
"RAB11A",4.81562073987325e-109,1.14566568737756,0.869,0.501,1.03136149385865e-104,"9","RAB11A"
"HLA-DRB52",5.57312742802086e-109,0.418509119286129,0.694,0.186,1.19359670125923e-104,"9","HLA-DRB5"
"RPL261",3.95979042987748e-108,0.679457845938057,1,0.999,8.48068316366861e-104,"9","RPL26"
"TCF41",4.94904602462131e-108,1.34496037305963,0.914,0.662,1.05993718709315e-103,"9","TCF4"
"SLCO4A1",6.77366741440067e-108,0.514245195961524,0.318,0.047,1.45071635014219e-103,"9","SLCO4A1"
"RPS15A1",7.23412416242984e-108,0.677909956881166,1,0.999,1.5493323718676e-103,"9","RPS15A"
"CD591",1.14764713462957e-107,1.26339043497041,0.967,0.83,2.45791586823615e-103,"9","CD59"
"CCDC69",2.34436108826504e-105,0.656143846682955,0.457,0.099,5.02091814273723e-101,"9","CCDC69"
"STOM1",3.87951484408769e-105,1.14275164822461,0.861,0.49,8.30875694158261e-101,"9","STOM"
"NRP11",9.81905022074113e-105,0.954142980769261,0.716,0.257,2.10294598577613e-100,"9","NRP1"
"RPL32",2.88499711601451e-104,0.689181827545961,1,0.999,6.17879832336827e-100,"9","RPL32"
"CAV21",1.70768540794363e-103,1.14338712801379,0.808,0.382,3.65734983819287e-99,"9","CAV2"
"ST6GAL1",4.23755456274887e-103,0.402181246769612,0.284,0.038,9.07557060703925e-99,"9","ST6GAL1"
"RAI14",6.1141312156671e-103,0.870234285830665,0.579,0.172,1.30946348245942e-98,"9","RAI14"
"TNFAIP1",1.22205605499338e-102,0.555350167944602,0.418,0.085,2.61727745297933e-98,"9","TNFAIP1"
"RPS191",2.99366671575342e-101,0.780603444748174,1,0.998,6.4115360051291e-97,"9","RPS19"
"GPR68",1.7390706901525e-100,0.401658798964028,0.259,0.033,3.72456769709961e-96,"9","GPR68"
"MX1",1.87386690079229e-100,0.68275233360696,0.412,0.084,4.01326074142685e-96,"9","MX1"
"IFITM33",3.95496341657394e-100,0.976615346832711,1,0.937,8.47034514927642e-96,"9","IFITM3"
"WWTR1",6.94785777937388e-99,1.24746355381293,0.733,0.344,1.4880227006085e-94,"9","WWTR1"
"LSR",1.29520076666142e-98,0.350246041266647,0.281,0.04,2.77393148195875e-94,"9","LSR"
"RPL36",6.39880071646222e-98,0.674065929691482,1,0.997,1.37043114944471e-93,"9","RPL36"
"KIAA1462",4.02862106615569e-97,0.521392993838765,0.382,0.074,8.62809773738565e-93,"9","KIAA1462"
"RPS82",8.38070168997217e-97,0.713896992209311,1,0.999,1.79489488094134e-92,"9","RPS8"
